id,store_name,store_id,year,month,instance,directory,machine_no
192,Neighborhood Market #5740,39,2016,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0039_Neighborhood Market #5740\0039_12_2016.jpg,2
193,Supercenter #853,40,2012,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_01_2012.jpg,1
194,Supercenter #853,40,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_01_2013.jpg,1
195,Supercenter #853,40,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_01_2015.jpg,1
196,Supercenter #853,40,2020,4,2,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_04_2020 2.jpg,2
197,Supercenter #853,40,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_04_2020.jpg,2
198,Supercenter #853,40,2019,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_05_2019.jpg,1
199,Supercenter #853,40,2016,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_07_2016.jpg,2
200,Supercenter #853,40,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_09_2011.jpg,1
201,Supercenter #853,40,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_11_2013.jpg,2
202,Supercenter #853,40,2017,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_11_2017.jpg,1
203,Supercenter #853,40,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_11_2019.jpg,1
204,Supercenter #853,40,2016,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0040_Supercenter #853\0040_12_2016.jpg,2
205,Supercenter #866,41,2012,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_01_2012.jpg,2
206,Supercenter #866,41,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_01_2013.jpg,1
207,Supercenter #866,41,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_01_2015.jpg,1
208,Supercenter #866,41,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_04_2020.jpg,1
209,Supercenter #866,41,2016,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_07_2016.jpg,1
210,Supercenter #866,41,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_09_2011.jpg,1
211,Supercenter #866,41,2016,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_09_2016.jpg,1
212,Supercenter #866,41,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_11_2013.jpg,1
213,Supercenter #866,41,2017,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_11_2017.jpg,2
214,Supercenter #866,41,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_11_2019.jpg,2
215,Supercenter #866,41,2016,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0041_Supercenter #866\0041_12_2016.jpg,1
216,Supercenter #991,42,2012,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_01_2012.jpg,1
217,Supercenter #991,42,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_01_2013.jpg,1
218,Supercenter #991,42,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_01_2015.jpg,2
219,Supercenter #991,42,2014,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_02_2014.jpg,1
220,Supercenter #991,42,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_04_2020.jpg,2
221,Supercenter #991,42,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_05_2014.jpg,1
222,Supercenter #991,42,2019,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_05_2019.jpg,1
223,Supercenter #991,42,2016,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_07_2016.jpg,1
224,Supercenter #991,42,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_09_2011.jpg,1
225,Supercenter #991,42,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_11_2013.jpg,2
226,Supercenter #991,42,2017,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_11_2017.jpg,2
227,Supercenter #991,42,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_11_2019.jpg,1
228,Supercenter #991,42,2016,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0042_Supercenter #991\0042_12_2016.jpg,2
229,Supercenter #4581,43,2012,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_01_2012.jpg,2
230,Supercenter #4581,43,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_01_2013.jpg,1
231,Supercenter #4581,43,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_01_2015.jpg,2
232,Supercenter #4581,43,2020,4,2,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_04_2020 2.jpg,2
233,Supercenter #4581,43,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_04_2020.jpg,1
234,Supercenter #4581,43,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_09_2011.jpg,2
235,Supercenter #4581,43,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_11_2013.jpg,2
236,Supercenter #4581,43,2017,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_11_2017.jpg,2
237,Supercenter #4581,43,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_11_2019.jpg,1
238,Supercenter #4581,43,2016,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0043_Supercenter #4581\0043_12_2016.jpg,1
239,Neighborhood Market #4672,44,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0044_Neighborhood Market #4672\0044_03_2018.jpg,1
240,Neighborhood Market #4672,44,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0044_Neighborhood Market #4672\0044_04_2020.jpg,2
241,Neighborhood Market #4672,44,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0044_Neighborhood Market #4672\0044_05_2016.jpg,2
242,Neighborhood Market #4672,44,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0044_Neighborhood Market #4672\0044_11_2018.jpg,2
243,Neighborhood Market #4691,45,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0045_Neighborhood Market #4691\0045_03_2018.jpg,2
244,Neighborhood Market #4691,45,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0045_Neighborhood Market #4691\0045_04_2020.jpg,1
245,Neighborhood Market #4691,45,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0045_Neighborhood Market #4691\0045_05_2016.jpg,1
246,Neighborhood Market #4691,45,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0045_Neighborhood Market #4691\0045_11_2018.jpg,2
247,Supercenter #930,46,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_02_2011.jpg,2
248,Supercenter #930,46,2013,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_02_2013.jpg,2
249,Supercenter #930,46,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_03_2018.jpg,1
250,Supercenter #930,46,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_04_2020.jpg,1
251,Supercenter #930,46,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_05_2015.jpg,2
252,Supercenter #930,46,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_05_2016.jpg,1
253,Supercenter #930,46,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_09_2011.jpg,1
254,Supercenter #930,46,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_09_2012.jpg,2
255,Supercenter #930,46,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_10_2011.jpg,2
256,Supercenter #930,46,2014,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_11_2014.jpg,1
257,Supercenter #930,46,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0046_Supercenter #930\0046_11_2018.jpg,2
258,Supercenter #938,47,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_02_2011.jpg,2
259,Supercenter #938,47,2013,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_02_2013.jpg,2
260,Supercenter #938,47,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_03_2018.jpg,1
261,Supercenter #938,47,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_04_2020.jpg,2
262,Supercenter #938,47,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_05_2015.jpg,2
263,Supercenter #938,47,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_05_2016.jpg,2
264,Supercenter #938,47,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_09_2011.jpg,1
265,Supercenter #938,47,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_09_2012.jpg,2
266,Supercenter #938,47,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_10_2011.jpg,1
267,Supercenter #938,47,2014,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_11_2014.jpg,1
268,Supercenter #938,47,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0047_Supercenter #938\0047_11_2018.jpg,2
269,Supercenter #4407,48,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_02_2011.jpg,2
270,Supercenter #4407,48,2013,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_02_2013.jpg,2
271,Supercenter #4407,48,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_03_2018.jpg,2
272,Supercenter #4407,48,2012,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_04_2012.jpg,2
273,Supercenter #4407,48,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_04_2020.jpg,1
274,Supercenter #4407,48,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_05_2015.jpg,1
275,Supercenter #4407,48,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_05_2016.jpg,1
276,Supercenter #4407,48,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_09_2011.jpg,1
277,Supercenter #4407,48,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_09_2012.jpg,2
278,Supercenter #4407,48,2014,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_11_2014.jpg,1
279,Supercenter #4407,48,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0048_Supercenter #4407\0048_11_2018.jpg,2
280,Supercenter #5348,49,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_02_2011.jpg,2
281,Supercenter #5348,49,2013,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_02_2013.jpg,2
282,Supercenter #5348,49,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_03_2018.jpg,1
283,Supercenter #5348,49,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_04_2020.jpg,2
284,Supercenter #5348,49,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_05_2015.jpg,1
285,Supercenter #5348,49,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_05_2016.jpg,1
286,Supercenter #5348,49,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_09_2011.jpg,1
287,Supercenter #5348,49,2012,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_09_2012.jpg,1
288,Supercenter #5348,49,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_10_2011.jpg,1
289,Supercenter #5348,49,2014,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_11_2014.jpg,1
290,Supercenter #5348,49,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0049_Supercenter #5348\0049_11_2018.jpg,2
291,Neighborhood Market #5248,50,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0050_Neighborhood Market #5248\0050_10_2016.jpg,2
292,Neighborhood Market #5248,50,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0050_Neighborhood Market #5248\0050_12_2017.jpg,1
293,Supercenter #2306,51,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_04_2011.jpg,2
294,Supercenter #2306,51,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_09_2011.jpg,2
295,Supercenter #2306,51,2010,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_10_2010.jpg,1
296,Supercenter #2306,51,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_10_2012.jpg,1
297,Supercenter #2306,51,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_10_2016.jpg,2
298,Supercenter #2306,51,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_12_2017.jpg,1
299,Supercenter #2306,51,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_2_2016.jpg,2
300,Supercenter #2306,51,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0051_Supercenter #2306\0051_5_2014.jpg,1
301,Neighborhood Market #5903,52,2017,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0052_Neighborhood Market #5903\0052_04_2017.jpg,1
302,Neighborhood Market #5903,52,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0052_Neighborhood Market #5903\0052_05_2016.jpg,1
303,Supercenter #1284,53,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_02_2011.jpg,2
304,Supercenter #1284,53,2012,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_02_2012.jpg,2
305,Supercenter #1284,53,2017,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_04_2017.jpg,1
306,Supercenter #1284,53,2016,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_05_2016.jpg,1
307,Supercenter #1284,53,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_09_2011.jpg,1
308,Supercenter #1284,53,2010,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_12_2010.jpg,2
309,Supercenter #1284,53,2012,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_12_2012.jpg,2
310,Supercenter #1284,53,2014,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0053_Supercenter #1284\0053_12_2014.jpg,1
311,Supercenter #715,55,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_02_2016.jpg,2
312,Supercenter #715,55,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_04_2011.jpg,2
313,Supercenter #715,55,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_05_2014.jpg,1
314,Supercenter #715,55,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_09_2011.jpg,2
315,Supercenter #715,55,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_09_2019.jpg,1
316,Supercenter #715,55,2010,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_10_2010.jpg,1
317,Supercenter #715,55,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_10_2012.jpg,1
318,Supercenter #715,55,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_10_2016.jpg,1
319,Supercenter #715,55,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0055_Supercenter #715\0055_12_2017.jpg,1
320,Supercenter #2070,56,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_02_2011.jpg,1
321,Supercenter #2070,56,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_04_2011.jpg,2
322,Supercenter #2070,56,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_05_2017.jpg,1
323,Supercenter #2070,56,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_05_2020.jpg,1
324,Supercenter #2070,56,2012,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_06_2012.jpg,1
325,Supercenter #2070,56,2019,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_06_2019.jpg,1
326,Supercenter #2070,56,2014,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_07_2014.jpg,2
327,Supercenter #2070,56,2018,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_07_2018.jpg,1
328,Supercenter #2070,56,2020,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_09_2020.jpg,1
329,Supercenter #2070,56,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0056_Supercenter #2070\0056_10_2012.jpg,1
330,Supercenter #2071,57,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_02_2011.jpg,1
331,Supercenter #2071,57,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_04_2011.jpg,1
332,Supercenter #2071,57,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_05_2017.jpg,1
333,Supercenter #2071,57,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_05_2020.jpg,1
334,Supercenter #2071,57,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_06_2010.jpg,2
335,Supercenter #2071,57,2014,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_07_2014.jpg,2
336,Supercenter #2071,57,2018,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_07_2018.jpg,2
337,Supercenter #2071,57,2020,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_09_2020.jpg,1
338,Supercenter #2071,57,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0057_Supercenter #2071\0057_10_2012.jpg,2
339,Supercenter #4359,58,2017,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0058_Supercenter #4359\0058_02_2017.jpg,2
340,Supercenter #4359,58,2016,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0058_Supercenter #4359\0058_04_2016.jpg,1
341,Supercenter #4359,58,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0058_Supercenter #4359\0058_04_2018.jpg,2
342,Supercenter #4359,58,2015,5,2,C:\Users\paperspace\Documents\02 Imagery Collection\0058_Supercenter #4359\0058_05_2015 2.jpg,1
